seen_webtoon,recom_webtoon,cosine_sim
934,1134,0.9939047633454176
934,1187,0.9935097763341983
934,647,0.9930740208690388
934,744,0.9922505921418878
935,605,0.9989738365114336
935,576,0.98871235051532
935,984,0.9840493672139438
935,1393,0.9750296881692352
935,215,0.9733893082569102
935,800,0.9730080028888518
935,229,0.9724983567128213
935,1496,0.9700588681584044
935,236,0.9662140957842786
936,961,0.9923294531530792
936,773,0.9914607899016328
936,804,0.9913930292281584
936,1116,0.9913239179115502
936,1263,0.9903969016979692
936,711,0.9902722475925776
936,813,0.9879933426167178
936,387,0.98515900908792
936,597,0.983315794841536
937,1264,0.999239516050594
937,728,0.998101647686244
937,1214,0.9972204358451756
937,818,0.9962430886185702
937,448,0.9961012760404382
937,1397,0.9949140738010414
937,1461,0.993814250611725
937,924,0.9936854836977116
937,490,0.9924099979101794
938,396,0.9925946207879336
938,664,0.9675075705010724
938,881,0.960253378235948
938,1364,0.959699361369268
938,1020,0.9589934824743894
938,668,0.9584896957664072
938,1230,0.958141913211244
938,1137,0.957929031485286
938,1322,0.9570147633842347
939,298,0.9689101126902386
939,968,0.968067326129488
939,1160,0.9680447612616148
939,515,0.9625268080462188
939,1381,0.9553872183353652
939,1059,0.9552942103740876
939,1078,0.9510575665473656
939,648,0.9509370817449684
939,643,0.9482770832002516
940,1192,0.9588850875369028
940,615,0.9586036310121449
940,260,0.9568321417545144
940,771,0.9565204526936256
940,213,0.9562654264906192
940,900,0.9562123748461177
940,416,0.9545098387942504
940,699,0.952947973172816
940,517,0.952433295147728
941,331,0.9503125680384577
941,430,0.9443298463675812
941,843,0.9357985715607084
941,376,0.9357394926169128
941,1112,0.935232371131188
941,802,0.8965600434745042
941,675,0.8735411673570722
941,401,0.8587929014564138
941,1437,0.8583964023129914
942,512,0.9752245673377355
942,1278,0.9693977210615164
942,1196,0.9690348302376396
942,1511,0.9664164587586042
942,977,0.9654896722301728
942,385,0.964783213700751
942,1147,0.9647683748937488
942,1046,0.9640099672935272
942,1065,0.9624662504327636
943,573,0.997100362521108
943,744,0.990585133423691
943,1396,0.9902704213583424
943,815,0.9895557655298204
943,647,0.9890524166711034
943,1067,0.9886058753091238
943,1476,0.9885675850262856
943,842,0.9874061739898776
943,1134,0.98655207476019
944,400,0.9900681687301016
944,488,0.9868687608911448
944,192,0.9844463974831013
944,731,0.9823179372511306
944,553,0.9814691284771248
944,859,0.9780417712151468
944,108,0.9717936177593572
944,1156,0.9641371394998312
944,231,0.964071477251382
945,549,0.9372579904515378
945,552,0.9100564947960564
945,446,0.8919091254119359
945,667,0.8893393444900783
945,586,0.8597562670624236
945,590,0.8593915820315291
945,1165,0.8543664075651658
945,1182,0.8503965778644959
945,433,0.8476775268853012
946,947,0.9666570967263112
946,632,0.9608242852824118
946,1144,0.9548924842501194
946,147,0.9508045399373992
946,1158,0.9503993931317124
946,289,0.948410159733164
946,742,0.9463366937010856
946,496,0.9460902518722863
946,87,0.9438068488422938
947,496,0.9711540543420324
947,607,0.9696765993825234
947,946,0.9666570967263112
947,632,0.9612715951124976
947,289,0.9525772328039348
947,726,0.95117204847441
947,395,0.9481809258028124
947,554,0.9471129018436572
947,277,0.9451263397511656
948,782,0.9970034777585316
948,365,0.9959129754452588
948,1382,0.993829181981584
948,772,0.9933216649586524
948,1275,0.9930957079977648
948,840,0.9929564012815552
948,1348,0.9929031965267834
948,1300,0.9928840661406452
948,1202,0.9926729328376178
949,829,0.983210407698723
949,1173,0.9830093736257968
949,930,0.9821161893412984
949,1272,0.9818831639185512
949,469,0.9809115821873712
949,890,0.9797225136629706
949,484,0.9790291542883672
949,1097,0.9779105408407194
949,1551,0.9778300197487468
950,861,0.9936932469863516
950,1062,0.9932834176764008
950,1017,0.9932047054140628
950,714,0.9927582269459176
950,342,0.9922933548068702
950,749,0.9917509321876352
950,85,0.9914337923079808
950,775,0.9912769179964814
950,845,0.9912715258767408
951,767,0.987252765124735
951,880,0.9860580019109616
951,896,0.985922889551376
951,885,0.9786325263193472
951,770,0.9755476767887404
951,68,0.9728272195582908
951,1151,0.9706647341898704
951,1324,0.967497986401518
951,727,0.9648161593972766
952,1202,0.9996250887312992
952,1348,0.9988055093392176
952,1285,0.9980722198399232
952,840,0.9980572992449264
952,1388,0.998022269848341
952,1504,0.997801920811658
952,857,0.9976306390408975
952,1024,0.9975430406743756
952,707,0.9968660255855736
953,1290,0.9673198111813328
953,1001,0.9632630512276356
953,1416,0.9620327636652566
953,1409,0.9618278436258854
953,1195,0.9604103939295484
953,1161,0.95884093088143
953,901,0.958671214278055
953,1047,0.95815044392811
953,1084,0.9579329745057084
954,1065,0.9719427691626874
954,210,0.9706088394399534
954,38,0.9698868173750476
954,1162,0.9685004971195308
954,1424,0.9659036625767738
954,769,0.9634547337464214
954,1278,0.9615936386196602
954,798,0.9586028793931838
954,200,0.9579688199271104
955,1083,0.976749807164903
955,59,0.9727782668076166
955,55,0.9666288148844392
955,763,0.9657755773263474
955,862,0.9625382601231832
955,1224,0.9581970199126038
955,781,0.9579084092234132
955,381,0.9569316174870924
955,1524,0.9557135617300276
956,1468,0.9908255388653576
956,296,0.9788082907563802
956,443,0.9784020453187962
956,398,0.9775957266444631
956,903,0.976433803921125
956,322,0.972521464993248
956,925,0.9677990440888168
956,440,0.9526491805704164
956,147,0.9496552249296945
957,1094,0.9975769729982812
957,1486,0.9975693373232056
957,814,0.997078498987205
957,992,0.996996005828605
957,1441,0.9969273131602884
957,1400,0.9967547295030132
957,1243,0.9965820792015452
957,1552,0.9962085543666424
957,899,0.9960911860566222
958,876,0.9649759788598722
958,995,0.9616869580677254
958,117,0.9601666599712172
958,831,0.9584156158467434
958,1156,0.9582229044266442
958,786,0.950211715920332
958,804,0.950200904476124
958,1074,0.9496730102442446
958,521,0.9491575314643894
959,604,0.9979057323998086
959,934,0.9971147260782944
959,815,0.9969399585211725
959,1187,0.996836496816576
959,1049,0.9953711629643962
959,647,0.9951327858432644
959,1474,0.994549569757361
959,892,0.9944182950566564
959,1067,0.9941531214586812
960,329,0.9999266836004772
960,198,0.9992853272428353
960,1255,0.999257275652944
960,980,0.9992224908143318
960,1236,0.9973902944480004
960,983,0.9944293536630578
960,1124,0.9928585683914628
960,1017,0.9894091253983576
960,714,0.9892266993089908
961,1263,0.9977514977129875
961,387,0.9947275964920376
961,1116,0.9944402171763422
961,711,0.9940740595795527
961,936,0.9923294531530792
961,773,0.9922055656832762
961,813,0.9879236248491988
961,804,0.9854902427843804
961,790,0.9848882971618786
962,917,0.9966811096725056
962,957,0.9959719568247998
962,1094,0.995460662868578
962,1441,0.9954379326920206
962,1486,0.9953731846615206
962,1400,0.9948900248889356
962,814,0.9944125615930962
962,1356,0.9936536393633052
962,992,0.9923833854680092
963,1383,0.988302140109593
963,98,0.9855114849636282
963,1511,0.9776424049588576
963,720,0.9752020489673066
963,1196,0.9750478324421352
963,1465,0.9744601751716656
963,655,0.9738206316830872
963,30,0.973558898215481
963,1216,0.973346943065436
964,118,0.9918198656159658
964,1081,0.9915198026235044
964,428,0.9911564440197692
964,1264,0.9909954646515632
964,606,0.9907192169086672
964,924,0.9893689010939428
964,201,0.9890192113466524
964,635,0.988902547529892
964,347,0.9874616838235152
965,747,0.9692077037253222
965,756,0.9680761780377432
965,659,0.9625943511614834
965,664,0.9609932802397556
965,791,0.9588658271321776
965,1127,0.9578660148373594
965,1361,0.9555526713104346
965,673,0.954891310687077
965,1093,0.9548493122129514
966,269,0.998929641410609
966,530,0.9988591067198962
966,343,0.9988543049919814
966,266,0.998691058597122
966,856,0.9986646105261904
966,655,0.9986459902821966
966,392,0.9985684120901336
966,575,0.9981825662170456
966,1014,0.9980973373839428
967,1110,0.9881538836781836
967,1199,0.9839712163561696
967,1390,0.9834820554768886
967,1208,0.9828764299129432
967,1317,0.9802470018519144
967,1200,0.9768311083638854
967,1051,0.9765184879718354
967,1028,0.9754217164079836
967,1141,0.9744349472716968
968,298,0.9800414964933952
968,1078,0.97007347135429
968,1059,0.9682533976876864
968,939,0.968067326129488
968,515,0.9640009883101232
968,360,0.9570701651850664
968,893,0.9487845875206968
968,682,0.9486482863179738
968,312,0.9478035080300522
969,923,0.9971513255235124
969,533,0.9968303314071256
969,743,0.9954708647604616
969,1082,0.995286847940374
969,1104,0.9951418819673886
969,1310,0.9926132822913591
969,824,0.9919401605791864
969,1323,0.991636272647126
969,629,0.9905151707314968
970,616,0.976649979901988
970,1170,0.9759333787818116
970,1249,0.9740614438116552
970,723,0.97080555901098
970,232,0.969802475899384
970,212,0.9687924099083663
970,771,0.9687758572912996
970,805,0.967943253758433
970,603,0.96792452490369
971,33,0.9560334738980096
971,753,0.9542802356525516
971,724,0.9475527763969428
971,1092,0.9467624076525126
971,1047,0.9455073027843752
971,1139,0.9454451376601845
971,578,0.945049205268301
971,1232,0.9438925611851487
971,345,0.9431722296908828
972,1493,0.999675575035748
972,1425,0.9993897127690784
972,1306,0.9990899518407172
972,532,0.9990588315028618
972,986,0.9989897716846228
972,1180,0.9989403165026934
972,1335,0.9987961640124609
972,1304,0.9987694408643124
972,1048,0.9986778407800944
973,1139,0.958626552604846
973,1251,0.9469228350991334
973,953,0.945273481453583
973,1247,0.9434401682161416
973,821,0.942548657078358
973,95,0.9423648801947204
973,1540,0.933579004301851
973,431,0.930657131430282
973,528,0.930651223607014
974,1171,0.9943002836810382
974,1214,0.9928207517925074
974,393,0.992404995834054
974,620,0.991381542825324
974,1536,0.9906062354568456
974,1312,0.9894050770503584
974,1045,0.9892475717951495
974,735,0.9887035027382935
974,979,0.9881349317413386
975,67,0.9881645440621056
975,1346,0.9766666899241686
975,1469,0.9765405546980904
975,1213,0.9746280080791468
975,1138,0.9742844076025212
975,1314,0.9739947768202596
975,1107,0.9734364275306048
975,1507,0.9728591212197368
975,1036,0.9725697781344947
976,1381,0.9832014441514766
976,1270,0.9748794798742252
976,1234,0.972177012217776
976,1160,0.9719272241749066
976,867,0.9648253011872624
976,1001,0.962854695492436
976,1280,0.9546764289117164
976,387,0.953430679592523
976,1290,0.953225934906122
977,197,0.9885900362108434
977,1278,0.9837480866035996
977,769,0.9809836993532168
977,378,0.978423454146858
977,798,0.9781277453626837
977,1217,0.9735666349023292
977,200,0.9726831906818256
977,1065,0.9716008078785798
977,778,0.9703553938834232
978,459,0.999094128825207
978,966,0.9821051128094468
978,655,0.981799329186268
978,687,0.9817620461649776
978,856,0.9814707854670158
978,627,0.9814196652314828
978,21,0.9812644362209456
978,392,0.9811267364176774
978,1465,0.9810630179200716
979,1269,0.9997540282921964
979,1327,0.9992860170739108
979,1185,0.9989375293086724
979,1491,0.998553045243929
979,1512,0.9984275822888592
979,1536,0.9977250266185164
979,1357,0.997521779025736
979,531,0.9972274420845572
979,1312,0.9969913041411544
980,1255,0.9999973692499694
980,1236,0.9992324332719648
980,960,0.9992224908143318
980,329,0.9991678178396196
980,198,0.9981841059052972
980,983,0.9956560459061948
980,1124,0.9946517895883432
980,1017,0.9938857894978028
980,714,0.9929018043739404
981,356,0.989789761813166
981,559,0.9853146780683882
981,220,0.9781633693311922
981,1188,0.9760936001036826
981,426,0.9738634576815376
981,1080,0.9734326479659918
981,809,0.9726898312119464
981,1209,0.971098631026616
981,684,0.9705144993841848
982,1113,0.9916543533078443
982,1397,0.9912188196727432
982,833,0.9894344305919252
982,635,0.9859901947211672
982,818,0.9815938353990714
982,1123,0.9807848975398532
982,1060,0.9805864767220202
982,1526,0.979810890066749
982,1090,0.9782675780931948
983,1124,0.9998661101925266
983,1236,0.9977992190261232
983,714,0.9970648569628268
983,198,0.9962367897099684
983,1017,0.9959737990194044
983,384,0.9957697604460768
983,1255,0.9957481712433388
983,980,0.9956560459061948
983,329,0.994912227628566
984,935,0.9840493672139438
984,605,0.9799074917571988
984,576,0.9788672075646292
984,1393,0.9691433302355404
984,898,0.9676884364933483
984,777,0.9667878046326152
984,1095,0.9648934467927284
984,294,0.9637099353984248
984,657,0.957924763784064
985,625,0.9645352132952398
985,1191,0.9612624167010372
985,491,0.9539740923153766
985,69,0.9477124953741664
985,129,0.9474014500396905
985,1105,0.9450291450331084
985,594,0.94430150567705
985,1129,0.9386697944051344
985,619,0.9332359223767536
986,1366,0.999757226698224
986,1442,0.9996236590376636
986,1563,0.9996111909083504
986,1493,0.9995295408890116
986,1304,0.999335017859168
986,1294,0.9991706127255056
986,1048,0.9991188862440814
986,1454,0.9990043884199516
986,972,0.9989897716846228
987,998,0.9878611186269564
987,703,0.9854519421780654
987,255,0.9811134007871124
987,186,0.9666486105698602
987,333,0.9651993591773204
987,80,0.9625376341562796
987,410,0.9572046417816804
987,72,0.95301956412235
987,1261,0.9514973169884442
988,1405,0.9551585447929593
988,78,0.9338320352451904
988,1125,0.9319994783099228
988,641,0.9285099378931436
988,587,0.924589746889648
988,897,0.917067435327488
988,1073,0.915890517229627
988,1228,0.911478715809354
988,434,0.909449249802904
989,853,0.9988347885799396
989,674,0.978054888745159
989,1292,0.976130700988501
989,1153,0.9750734517607534
989,1253,0.96883472257758
989,1281,0.9618578551762929
989,544,0.960148238911518
989,314,0.9575791748994996
989,868,0.9566050529834672
990,1519,0.9967514638948454
990,1542,0.9960954591707962
990,1343,0.9899514120206095
990,1399,0.989560469954232
990,122,0.9883946863091888
990,1450,0.9881264667375848
990,757,0.9880603262621638
990,1181,0.9880392694086716
990,708,0.9880115298106412
991,904,0.9973546296852204
991,212,0.9860780787054408
991,616,0.96946499876948
991,572,0.9691219737608348
991,232,0.9690025056733008
991,1009,0.966817729186094
991,829,0.9663224705220702
991,949,0.9655873332112814
991,930,0.9652355615212136
992,1243,0.9987930863808476
992,899,0.9987199717435088
992,1518,0.998218762282166
992,1206,0.998183541708392
992,1466,0.9981760948069482
992,1486,0.998085056195182
992,814,0.9979555487208898
992,1121,0.9978145666553608
992,1472,0.9977656482629738
993,1174,0.9987095032155248
993,871,0.9982920206245044
993,736,0.9958325715901736
993,463,0.9949862960400064
993,1357,0.9941790166729916
993,1412,0.9941589729883274
993,1415,0.993665408053824
993,1269,0.9929379815357848
993,695,0.9928473527705424
994,1436,0.9941178339554112
994,1238,0.9726246604712993
994,1446,0.9680516167574232
994,1156,0.9671821751472556
994,1257,0.9658055529645097
994,1548,0.9653931402033936
994,1256,0.9636241564010216
994,1525,0.9619538806864676
994,967,0.9611403681609962
995,597,0.97437679188676
995,547,0.9671820543214524
995,413,0.9634724340494232
995,958,0.9616869580677254
995,360,0.9585150075523144
995,633,0.9535502934076978
995,820,0.9513412663690132
995,1078,0.9504159641993188
995,804,0.950249114919331
996,999,0.965094103447101
996,766,0.9414153403257604
996,1079,0.939407632526458
996,732,0.9364755881420967
996,431,0.9356132514329772
996,1053,0.9333862054356236
996,1367,0.9322631835424572
996,1262,0.9279739061541866
996,811,0.927355597004218
997,327,0.9694355566124612
997,1210,0.9669468829094656
997,259,0.955261586365656
997,697,0.9538847031023734
997,245,0.953116917753322
997,242,0.951209402741256
997,826,0.9493576007835252
997,878,0.9485136930482284
997,1061,0.9465491721349244
998,987,0.9878611186269564
998,80,0.9769930495716376
998,255,0.9645278807507108
998,333,0.9629148272232086
998,703,0.9601418721573785
998,922,0.9554922790282456
998,896,0.9510217388961132
998,295,0.9479479902308976
998,72,0.9438675222731632
999,766,0.9716215708148198
999,732,0.9659572667847124
999,996,0.965094103447101
999,870,0.964347766850912
999,431,0.9618724167161252
999,1079,0.9611216220501232
999,1262,0.9591126651490184
999,1367,0.9572985550679444
999,439,0.9550960288103172
1000,345,0.9967544171167296
1000,1295,0.9811905830091064
1000,778,0.9682410525822618
1000,1217,0.9680787258346856
1000,1511,0.9657138269944676
1000,388,0.9644571946892018
1000,578,0.9625401808930982
1000,48,0.9606252331103172
1000,300,0.9598403393108542
1001,341,0.986616823084984
1001,1245,0.9849245779138964
1001,1280,0.98410305782388
1001,1234,0.9840438475789444
1001,1545,0.981316070261908
1001,867,0.98122972734921
1001,1270,0.9752292986610812
1001,1387,0.9728802359701982
1001,1381,0.970329164608564
1002,734,0.9973189199508092
1002,1031,0.9945433831779076
1002,1014,0.9925499167035136
1002,266,0.9918095347793836
1002,624,0.9913841942861156
1002,269,0.9907767657833756
1002,392,0.989513398786598
1002,520,0.9894566716560448
1002,1342,0.9884416021602714
1003,762,0.9862683196503556
1003,865,0.9777187738904732
1003,1186,0.9758677589047308
1003,1170,0.9715855882675316
1003,380,0.9699278483648772
1003,538,0.9694947022901332
1003,292,0.967747399502088
1003,1196,0.9674119289687618
1003,1169,0.9656507885355106
1004,1542,0.991539180265126
1004,708,0.9912838456251258
1004,250,0.9895908149507532
1004,1448,0.9882243472524598
1004,1111,0.987317811798549
1004,414,0.9869197042269776
1004,758,0.9865521888134072
1004,1029,0.9860227103042636
1004,990,0.9851203212768864
1005,1066,0.9908731315785866
1005,730,0.9774320933624364
1005,240,0.974033536307354
1005,1428,0.9706453047073952
1005,755,0.9652782710347548
1005,643,0.9641123867729916
1005,1529,0.9637937936066462
1005,1241,0.9619088418303864
1005,936,0.9569702354300128
1006,693,0.961818852301572
1006,20,0.9576734846397243
1006,290,0.9536278353177416
1006,123,0.9527062337798412
1006,1328,0.9488458996938636
1006,741,0.9436337014521424
1006,1152,0.9403151658209714
1006,12,0.9371376724474374
1006,774,0.9359921526634096
1007,1510,0.9740667927619796
1007,1411,0.9673071207954478
1007,234,0.9469553944461032
1007,1401,0.9468440802769812
1007,510,0.9462310231894292
1007,1427,0.9456252981056552
1007,1194,0.94510307310484
1007,1176,0.9409644527898118
1007,1537,0.9380863409603049
1008,1537,0.9878800533363208
1008,1492,0.985033885967985
1008,1409,0.9788384809755748
1008,470,0.9768053286784688
1008,1514,0.97430151939432
1008,1133,0.9682420705868326
1008,1330,0.9677862717048512
1008,1329,0.9670256438517628
1008,1252,0.9630103295913746
1009,829,0.9820247796790068
1009,930,0.9810527454892004
1009,1173,0.9749071683311948
1009,949,0.9725675583545104
1009,1232,0.9712289840560628
1009,904,0.9678746443893104
1009,1272,0.967594591104144
1009,1096,0.9671441975287912
1009,991,0.966817729186094
1010,1487,0.9974390314106076
1010,414,0.9960919491714318
1010,1111,0.9916407485061238
1010,1311,0.9915620231551984
1010,1211,0.9912602781024796
1010,1447,0.9901839652150416
1010,692,0.9880288794107674
1010,721,0.9877673527534396
1010,1029,0.9877624191629684
1011,1087,0.9881821145661756
1011,586,0.9740329785784722
1011,879,0.9710069077130884
1011,1210,0.966885285692754
1011,607,0.9645895031356412
1011,1422,0.9612916481318692
1011,480,0.9605569737355752
1011,718,0.960232525322201
1011,564,0.958941825353417
1012,1261,0.9972845361958814
1012,1119,0.9856752423899668
1012,1369,0.9853588661900337
1012,402,0.9850220724461992
1012,1469,0.9773948021807156
1012,1213,0.9769727495588912
1012,1107,0.9756313794773556
1012,1138,0.9753471936197692
1012,1370,0.975160884880082
1013,1136,0.9590637100218692
1013,428,0.958208700836596
1013,964,0.956129248815837
1013,332,0.9549491158929722
1013,924,0.9547724365214368
1013,118,0.9528842451735388
1013,638,0.95264291464933
1013,960,0.9526149193332588
1013,1255,0.952614555965283
1014,266,0.9990698767449764
1014,392,0.998846441275746
1014,269,0.9986018175733704
1014,856,0.9984520449341316
1014,966,0.9980973373839428
1014,655,0.9976062029457936
1014,1342,0.9964943844160876
1014,530,0.9963337289129816
1014,575,0.9961157985856331
1015,1217,0.9878335030361948
1015,143,0.9784418366951968
1015,778,0.9748409772348156
1015,578,0.9726077491244476
1015,1074,0.9704864320766644
1015,388,0.9699260513596492
1015,361,0.9695022254919692
1015,197,0.9677823637936296
1015,977,0.9653235945337444
1016,1200,0.9939185220254496
1016,1028,0.991712691874194
1016,1022,0.9854952168392752
1016,1534,0.9849567759648746
1016,1368,0.9845313851594648
1016,1314,0.9835447795988034
1016,1288,0.98148001790087
1016,902,0.9814472252675196
1016,1389,0.9799153416424504
1017,342,0.9992002241239546
1017,861,0.9991762867954196
1017,714,0.9987905620815636
1017,1062,0.998075209913644
1017,1236,0.997306186380395
1017,749,0.9972640572450024
1017,775,0.9972030749389064
1017,1124,0.9967552772479842
1017,983,0.9959737990194044
1018,421,0.9623385587613322
1018,267,0.942571303274839
1018,578,0.939900619975432
1018,753,0.9365840377576836
1018,778,0.9358235868647076
1018,1015,0.93383131874745
1018,1265,0.9324559169968094
1018,1339,0.93156659535226
1018,1376,0.9298147704304712
1019,1377,0.9943371516265584
1019,339,0.9927882205447768
1019,239,0.9923939252475344
1019,1211,0.9911650185173088
1019,830,0.9898919082524208
1019,692,0.9896982607589772
1019,316,0.9889587157179964
1019,1080,0.9886872285987124
1019,1209,0.988522931582056
1020,664,0.9836120074484882
1020,1222,0.9643597806814546
1020,889,0.9602067529956648
1020,659,0.9593136053274152
1020,938,0.9589934824743894
1020,866,0.9584881932959676
1020,371,0.9569579589364212
1020,1138,0.95295766863447
1020,478,0.9528403771492248
1021,870,0.9422652873181986
1021,904,0.9416253594676628
1021,991,0.940267316455153
1021,1251,0.9399883672083992
1021,1254,0.9391752047353196
1021,1367,0.9380988334663511
1021,1204,0.937869585534548
1021,732,0.937841161068355
1021,1385,0.9359928071316108
1022,902,0.9981111493757624
1022,1288,0.9978218961102808
1022,1282,0.9974715838850584
1022,1180,0.9961510755590142
1022,1392,0.9959614448439218
1022,1130,0.9959603056344252
1022,1494,0.9956346751553388
1022,1048,0.9953191362253058
1022,1335,0.9952165937112276
1023,547,0.9575026758126252
1023,1116,0.9572515567628428
1023,413,0.9526005906996264
1023,360,0.951596732885705
1023,14,0.950856245190918
1023,936,0.950599354076762
1023,1054,0.9498236399667704
1023,1263,0.9460422752613816
1023,1289,0.9460310108941126
1024,1285,0.9993815148319298
1024,707,0.9989656299366598
1024,1202,0.9984766105853268
1024,1504,0.9983292362976348
1024,840,0.9981254012426108
1024,1388,0.997843117774974
1024,952,0.9975430406743756
1024,1203,0.9966975225977398
1024,386,0.9963327630388704
1025,627,0.9993164034169476
1025,713,0.9968384222850516
1025,687,0.9953589698612104
1025,21,0.9947543332595408
1025,251,0.9943124108379368
1025,1097,0.993895491151448
1025,966,0.9938061592536382
1025,191,0.9936527460878906
1025,30,0.993613436788808
1026,657,0.993800187236094
1026,294,0.9906047462824328
1026,1393,0.9891782913417054
1026,1489,0.9883022664705908
1026,1457,0.9854052690010052
1026,1063,0.9824614156883584
1026,1532,0.9786066531470644
1026,1462,0.973666854838151
1026,100,0.9704682298560636
1027,1068,0.9963497169251672
1027,779,0.994517725122295
1027,1533,0.9929959051349948
1027,780,0.9891147713407774
1027,1391,0.9889527179809586
1027,550,0.9868679146487652
1027,1477,0.9867451308115924
1027,1349,0.985863377264878
1027,489,0.9820956846130212
1028,1016,0.991712691874194
1028,1200,0.9880110484889684
1028,1022,0.9839289905940436
1028,1368,0.9816127689862127
1028,1288,0.9773900701331404
1028,902,0.9769568101691456
1028,117,0.9763043652907206
1028,1534,0.9758905982680792
1028,796,0.975560569842711
1029,1111,0.9983506137465596
1029,414,0.9930985834956046
1029,809,0.988729940056841
1029,684,0.9878143792669182
1029,1010,0.9877624191629684
1029,1467,0.9872277047817472
1029,1209,0.986976862609956
1029,758,0.9865488780986008
1029,543,0.9861619352500254
1030,641,0.9679506516319982
1030,1106,0.9557134597446596
1030,1073,0.948363327197882
1030,1125,0.9446124808140056
1030,897,0.9318866727513532
1030,1405,0.9305343678961427
1030,1438,0.9252073906257182
1030,1482,0.9202962684352104
1030,1407,0.9117152453150132
1031,1002,0.9945433831779076
1031,734,0.9897031805623124
1031,520,0.9877985607556342
1031,580,0.9874811340758276
1031,432,0.986047204824816
1031,624,0.9837379019587
1031,1014,0.9824046535833594
1031,266,0.979955896125825
1031,269,0.9792054229935884
1032,285,0.954443322173732
1032,691,0.9506480313121344
1032,149,0.9502812877977144
1032,1313,0.9463942067195658
1032,1237,0.9435426066929424
1032,852,0.9430207725711596
1032,849,0.9408726133353834
1032,929,0.939482033741186
1032,781,0.9384214030405844
1033,202,0.9759237935355938
1033,1183,0.9694814206583916
1033,926,0.9686220745017052
1033,1277,0.9639616803739266
1033,617,0.9555932465467392
1033,768,0.9546218262671962
1033,254,0.9526570629318696
1033,1337,0.9517881576012236
1033,511,0.947228102722606
1034,1560,0.9998239058510178
1034,1294,0.9997725802575697
1034,1248,0.9995861140620736
1034,1454,0.9995825193462078
1034,1455,0.9995673358111457
1034,1198,0.999518783470901
1034,1426,0.99948948560877
1034,626,0.9994298393135737
1034,1558,0.9994130320812658
1035,1340,0.9930389692984126
1035,386,0.9926478394676208
1035,1556,0.9902385895692264
1035,389,0.9889349319780624
1035,1414,0.9878265537057086
1035,1120,0.987387599248048
1035,1348,0.986937219852282
1035,1024,0.9869271078537012
1035,1522,0.986341196600918
1036,1227,0.9965842948118766
1036,851,0.993358301779105
1036,1469,0.992857430860675
1036,1138,0.9925379799068352
1036,1107,0.9892699544675756
1036,1213,0.9881284458948046
1036,1314,0.9842093876641684
1036,1168,0.9840996138018412
1036,1370,0.9835132879754802
1037,990,0.9804846746029344
1037,1542,0.976871938807102
1037,1519,0.9754741202501668
1037,1343,0.9720634295648976
1037,721,0.9718078423064976
1037,1450,0.971250581648092
1037,1481,0.970091664162185
1037,1399,0.970089079662634
1037,1283,0.9690266679800384
1038,1182,0.9733908271417004
1038,1165,0.9525737805185992
1038,590,0.9344350547318876
1038,446,0.9296480834837092
1038,144,0.9279110030915418
1038,549,0.9163964650302736
1038,237,0.9003099128375658
1038,1188,0.8696748964347563
1038,598,0.8652001384136947
1039,1258,0.9934887891355304
1039,827,0.9876435374266196
1039,919,0.9851060954322824
1039,1351,0.9850286270900482
1039,1308,0.9843983231771328
1039,583,0.9830210002939476
1039,1061,0.982006921954065
1039,701,0.981396119176285
1039,787,0.9795710520855618
1040,1061,0.9783830561355656
1040,165,0.97765023012331
1040,656,0.9597939114643996
1040,816,0.9551690284940656
1040,697,0.9547007964539642
1040,482,0.9540747417438123
1040,827,0.9534818534422064
1040,579,0.9531238287860804
1040,480,0.9522156269878436
1041,851,0.9689545202067368
1041,1380,0.967848797444659
1041,828,0.9671911705851954
1041,1289,0.9654613757476352
1041,1126,0.9638434254039708
1041,1168,0.963103907308278
1041,520,0.962450272061441
1041,1031,0.9608478557852922
1041,1042,0.9596625003865557
1042,670,0.9850905347773636
1042,838,0.981339952232247
1042,57,0.9732527677899678
1042,292,0.9721353659466404
1042,269,0.9700474644301588
1042,734,0.970019239731846
1042,530,0.9697997146945768
1042,380,0.9694911070245048
1042,975,0.9694712585838876
1043,862,0.959195265143403
1043,1325,0.9568918645037758
1043,1364,0.9538169914356038
1043,91,0.9526140994572124
1043,386,0.9492789241959032
1043,55,0.9490123568244836
1043,1422,0.9481502617462269
1043,1219,0.946259095350532
1043,1279,0.945743268920778
1044,917,0.9643521434391626
1044,1358,0.96358240476961
1044,927,0.9629716867303836
1044,962,0.9627526984425668
1044,379,0.9623038520360028
1044,1530,0.9623031880378408
1044,1400,0.9606567550883284
1044,724,0.959915192162563
1044,957,0.9597792978124986
1045,490,0.998108216564122
1045,1336,0.99677992837066
1045,735,0.9965140162862732
1045,1312,0.9963871839744852
1045,393,0.9959380067992548
1045,1171,0.994969122532116
1045,1214,0.9946702851034366
1045,1461,0.9943337535633135
1045,1536,0.994331581040718
1046,785,0.9736106825236116
1046,416,0.9708693158655224
1046,1434,0.969862780514628
1046,1278,0.9688375433985053
1046,425,0.9677343408623934
1046,1162,0.9661931964491852
1046,1524,0.965622930352658
1046,700,0.964084518689006
1046,942,0.9640099672935272
1047,1195,0.9617580855940784
1047,1139,0.9594681052756644
1047,1100,0.9584238382243788
1047,953,0.95815044392811
1047,1416,0.9528370257351002
1047,1161,0.951855020428628
1047,642,0.9464709909836058
1047,971,0.9455073027843752
1047,1409,0.9441996813602136
1048,1335,0.9998239180860052
